id,name,#OfVertices,#OfRealVertices,#OfEdges,#OfRealEdges,
160,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_accessCard,29,27,45,35
161,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_barcode,30,28,48,38
162,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_fingerprint,29,27,45,35
163,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_QRCode,29,27,45,35
164,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_accessCard,31,29,48,37
165,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_barcode,32,30,51,40
166,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_fingerprint,31,29,48,37
167,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_QRCode,31,29,48,37
168,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_accessCard,26,24,44,37
169,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_barcode,27,25,47,40
170,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_fingerprint,26,24,44,37
171,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_QRCode,26,24,44,37
172,viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_accessCard,26,24,43,36
173,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_barcode,27,25,46,39
174,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_fingerprint,26,24,43,36
175,viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_QRCode,26,24,43,36
176,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_accessCard,28,26,47,40
177,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_barcode,29,27,50,43
178,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_fingerprint,28,26,47,40
179,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_QRCode,28,26,47,40
180,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_accessCard,30,28,50,42
181,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_barcode,31,29,53,45
182,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_fingerprint,30,28,50,42
183,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_QRCode,30,28,50,42
184,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_monitorAttendanceStatus_accessCard,25,23,43,36
185,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_monitorAttendanceStatus_barcode,26,24,46,39
186,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_monitorAttendanceStatus_fingerprint,25,23,43,36
187,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_monitorAttendanceStatus_QRCode,25,23,43,36
188,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_accessCard,27,25,46,38
189,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_barcode,28,26,49,41
190,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_fingerprint,27,25,46,38
191,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_QRCode,27,25,46,38
192,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_monitorAttendanceStatus_accessCard,29,27,49,41
193,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_monitorAttendanceStatus_barcode,30,28,52,44
194,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_monitorAttendanceStatus_fingerprint,29,27,49,41
195,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_monitorAttendanceStatus_QRCode,29,27,49,41
196,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_accessCard,31,29,52,43
197,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_barcode,32,30,55,46
198,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_fingerprint,31,29,52,43
199,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_QRCode,31,29,52,43
200,viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_accessCard,27,25,45,37
201,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_barcode,28,26,48,40
202,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_fingerprint,27,25,45,37
203,viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_QRCode,27,25,45,37
204,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_accessCard,29,27,49,41
205,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_barcode,30,28,52,44
206,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_fingerprint,29,27,49,41
207,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_traceAttendanceActivity_QRCode,29,27,49,41
