Scenario ID,Existing Product,EP # of Features,EP Edge Size,Product Under Consideration,PUC # of Features,PUC Edge Size,Increment,Increment Edge Size,
2396,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,7,34,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,8,37,viewSchedule,5
2397,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_fingerprint,7,34,viewClass_SMS_teacherAccess_updateRecord_addNewSchedule_editSchedule_fingerprint,8,43,editSchedule,11
2398,viewClass_email_teacherAccess_updateRecord_addNewSchedule_QRCode,7,34,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_QRCode,8,38,studentAccess,6
2399,viewClass_email_teacherAccess_updateRecord_addNewSchedule_QRCode,7,34,viewClass_email_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_QRCode,8,36,traceAttendanceActivity,4
2400,viewClass_email_teacherAccess_updateRecord_addNewSchedule_QRCode,7,34,viewClass_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_QRCode,8,44,addNewClass,12
2401,viewClass_email_teacherAccess_updateRecord_addNewSchedule_QRCode,7,34,viewClass_email_teacherAccess_updateRecord_addNewSchedule_deleteClass_QRCode,8,39,deleteClass,7
2402,viewClass_email_teacherAccess_updateRecord_addNewSchedule_QRCode,7,34,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_QRCode,8,37,viewSchedule,5
2403,viewClass_email_teacherAccess_updateRecord_addNewSchedule_QRCode,7,34,viewClass_email_teacherAccess_updateRecord_addNewSchedule_editSchedule_QRCode,8,43,editSchedule,11
8,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_accessCard,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_viewRecord_accessCard,9,34,updateRecord,8
9,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_accessCard,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_monitorAttendanceStatus_accessCard,9,30,monitorAttendanceStatus,4
10,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_accessCard,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_accessCard,9,38,addNewClass,12
11,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_accessCard,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_deleteClass_accessCard,9,33,deleteClass,7
12,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_accessCard,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_accessCard,9,38,addNewSchedule,12
13,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_barcode,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_viewRecord_barcode,9,37,updateRecord,8
14,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_barcode,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_monitorAttendanceStatus_barcode,9,33,monitorAttendanceStatus,4
15,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_barcode,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_barcode,9,41,addNewClass,12
16,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_barcode,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_deleteClass_barcode,9,36,deleteClass,7
17,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_barcode,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_barcode,9,41,addNewSchedule,12
18,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_fingerprint,8,28,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_viewRecord_fingerprint,9,34,updateRecord,8
